Bird.ID,Index,IndexA,Status.A,Status.bac.A,Status,Statusbac,Flock.ID,Treat,TreatA,Trans,Trans.bac,TransA,Trans.bac.A,Round,Sex,Treat.num,day,sample,sample.ex,Eye,mass,fat,hem,ant,logSQ,bac.y.n,visit
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,3,eye,1,1.5,23.06,0,,,17.52495,2,2858
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,4,,0,2,,,,,,,4375
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,5,,0,5,,,,,,,4417
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,6,Blood,1,6,19.97,0,,0.001128881,18.01617,2,7336
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,7,,0,6,,,,,,,6669
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,8,,0,6,,,,,,,4005
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,9,eye,1,6,20.58,0,,,17.52495,2,3625
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,10,,0,6,,,,,,,1978
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,11,,0,6,,,,,,,1796
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,12,Blood,1,6,19.84,0,74,0.006208843,14.88485,2,3448
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,13,,0,6,,,,,,,2518
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,14,,0,6,,,,,,,1224
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,15,eye,1,6,20.3,0,,,17.03373,2,1656
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,16,,0,6,,,,,,,666
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,17,,0,6,,,,,,,487
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,18,Blood,1,6,19.93,0,65,0.007337723,16.5053,2,1181
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,19,,0,5,,,,,,,413
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,20,,0,5,,,,,,,1568
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,21,eye,1,5,20.54,0,,,16.54251,2,2798
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,22,,0,5,,,,,,,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,23,,0,5,,,,,,,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,24,Blood,1,5,20.39,0,67,0.022577611,17.5856,2,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,25,,0,5,,,,,,,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,26,,0,5,,,,,,,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,27,eye,1,5,20.21,0,,,17.52495,2,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,28,,0,5,,,,,,,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,0,Blood,1,0,29.18,3,58,-0.002018843,0,0,2405
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,1,,0,0,,,,,,,10560
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,2,,0,0,,,,,,,8926
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,3,eye,1,0,29.75,3,,,0,0,5343
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,4,,0,0,,,,,,,4626
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,5,,0,0,,,,,,,3334
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,6,Blood,1,0,29.65,2.5,59,-0.000635459,10.0235,0,2785
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,7,,0,0,,,,,,,3633
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,8,,0,0,,,,,,,3448
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,9,eye,1,0,30.05,3,,,0,0,2425
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,10,,0,0,,,,,,,3865
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,11,,0,0,,,,,,,3475
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,12,Blood,1,0,29.76,3,51,0,9.48335,0,2692
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,13,,0,0,,,,,,,3033
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,14,,0,0,,,,,,,2503
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,15,eye,1,0,29.44,3,,,0,0,1404
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,16,,0,0,,,,,,,2649
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,17,,0,0,,,,,,,2000
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,18,Blood,1,0,28.83,3,58,-0.001270917,0,1,1426
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,19,,0,0,,,,,,,360
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,20,,0,0,,,,,,,6
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,21,eye,1,0,28.42,3,,,,2,3232
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,22,,0,0,,,,,,,3988
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,23,,0,0,,,,,,,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,24,Blood,1,0,29.21,3,57,0.001906376,0,0,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,25,,0,0,,,,,,,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,26,,0,0,,,,,,,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,27,eye,1,0,29.68,3,,,,,
LD-238,N,0,N,N,0,0,3.G,First,1,N,Y,0,1,3,,1,28,,0,0,,,,,,,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,0,Blood,1,0,21.56,1,59,,0,0,60
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,1,,0,0,,,,,,,1962
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,2,,0,0,,,,,,,1620
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,3,eye,1,0,22.26,0.5,,,0,0,849
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,4,,0,0,,,,,,,432
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,5,,0,0,,,,,,,143
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,6,Blood,1,0,21.88,0,59,,0,0,750
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,7,,0,0,,,,,,,802
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,8,,0,0,,,,,,,350
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,9,eye,1,0,21.5,0,,,11.63031,0,426
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,10,,0,0,,,,,,,88
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,11,,0,0,,,,,,,326
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,12,Blood,1,0,21.46,0,60,,10.0235,0,268
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,13,,0,0,,,,,,,199
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,14,,0,0,,,,,,,107
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,15,eye,1,0,21.63,0,,,11.63031,0,58
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,16,,0,0,,,,,,,113
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,17,,0,0,,,,,,,26
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,18,Blood,1,0,20.5,0,59,,10.0235,1,50
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,19,,0,0,,,,,,,7
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,20,,0,0,,,,,,,269
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,21,eye,1,0,20.93,0,,,10.15665,0,388
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,22,,0,0,,,,,,,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,23,,0,0,,,,,,,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,24,Blood,1,0,21.05,0,59,,10.56365,1,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,25,,0,0,,,,,,,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,26,,0,0,,,,,,,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,27,eye,1,0,21.67,0,,,11.13909,0,
LD21-146,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,28,,0,0,,,,,,,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,0,Blood,1,0,22.85,3,58,0.000635459,0,0,831
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,1,,0,0,,,,,,,4550
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,2,,0,0,,,,,,,3292
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,3,eye,1,0,21.77,1,,,10.64787,0,2260
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,4,,0,0,,,,,,,2216
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,5,,0,0,,,,,,,2365
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,6,Blood,1,0,21.03,0.5,59,0.006990044,10.15665,0,1985
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,7,,0,0,,,,,,,2693
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,8,,0,0,,,,,,,3239
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,9,eye,1,0,20.69,1.5,,,0,0,4071
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,10,,0,0,,,,,,,5719
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,11,,0,0,,,,,,,9099
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,12,Blood,1,0,20.41,2,57,0,0,0,2394
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,13,,0,0,,,,,,,3809
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,14,,0,0,,,,,,,2808
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,15,eye,1,0,20.95,1,,,10.64787,0,2087
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,16,,0,0,,,,,,,4176
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,17,,0,0,,,,,,,2574
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,18,Blood,1,0,20.84,1.5,55,0.020970133,10.56365,1,2484
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,19,,0,0,,,,,,,279
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,20,,0,0,,,,,,,6
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,21,eye,1,0,20.71,1,,,10.64787,0,69
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,22,,0,0,,,,,,,1760
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,23,,0,0,,,,,,,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,24,Blood,1,0,21.61,1.5,57,0.003812752,10.56365,2,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,25,,0,0,,,,,,,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,26,,0,0,,,,,,,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,27,eye,1,0,21.88,0,,,10.64787,0,
LD21-225,N,0,N,Y,0,1,3.G,First,1,N,Y,0,1,3,,1,28,,0,0,,,,,,,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,0,Blood,1,0,21.32,3,53,-0.009031044,0,0,5578
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,1,,0,0,,,,,,,3296
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,2,,0,0,,,,,,,3538
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,3,eye,1,1.5,19.67,2,,,0,2,3040
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,4,,0,3,,,,,,,10234
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,5,,0,1,,,,,,,6753
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,6,Blood,1,0,19.18,2,58,0.027657573,0,0,5488
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,7,,0,0,,,,,,,6289
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,8,,0,0,,,,,,,8042
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,9,eye,1,0,18.73,3,,,0,0,7342
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,10,,0,0,,,,,,,7509
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,11,,0,0,,,,,,,4953
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,12,Blood,1,0,18.25,2,53,0.030479774,0,0,8301
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,13,,0,0,,,,,,,8592
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,14,,0,0,,,,,,,8858
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,15,eye,1,0,18.45,2,,,0,0,10179
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,16,,0,0,,,,,,,8314
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,17,,0,0,,,,,,,8201
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,18,Blood,1,0,17.82,1,50,0.02201317,0,0,8899
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,19,,0,0,,,,,,,5066
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,20,,0,0,,,,,,,2784
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,21,eye,1,0,17.94,0.5,,,0,0,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,22,,0,0,,,,,,,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,23,,0,0,,,,,,,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,24,Blood,1,0,18.01,1,50,0.02201317,0,0,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,25,,0,0,,,,,,,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,26,,0,0,,,,,,,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,27,eye,1,0,18.33,2,,,0,0,
533,Y,1,Y,Y,1,1,3.H,Second,2,N,N,0,0,3,M,2,28,,0,0,,,,,,,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,0,Blood,1,0,19.53,1,57,0.001009421,0,0,166
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,520
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,582
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,3,eye,1,0,19.37,0.5,,,0,0,2432
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,624
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,1436
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,6,Blood,1,0,18.86,0,63,0.011103634,0,0,3099
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,16881
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,3797
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,9,eye,1,0,19.13,1,,,0,0,1241
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,880
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,1030
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,12,Blood,1,0,19.74,1,56,0.876177658,0,0,882
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,624
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,1088
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,15,eye,1,0,19.3,1,,,0,0,906
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,719
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,1274
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,18,Blood,1,0,19.04,0.5,61,0.751009421,0,0,1254
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,531
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,393
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,21,eye,1,0,19.39,0,,,0,0,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,24,Blood,1,0,18.97,1,55,0.006056528,0,0,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.32,0,,,0,0,
540,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,0,Blood,1,0,18.1,0,58,-0.001906376,0,0,5512
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,4124
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,2442
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,3,eye,1,0,17.94,0,,,0,0,2278
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,1344
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,540
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,6,Blood,1,0,17.58,0,58,0.088964202,0,0,209
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,36
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,102
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,9,eye,1,0,17.67,0,,,0,0,113
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,18
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,89
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,12,Blood,1,0,17.38,0,60,0.102944291,0,0,94
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,202
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,164
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,15,eye,1,0,18.09,0,,,0,0,363
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,67
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,242
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,18,Blood,1,0,17.48,0,55,0.077525948,0,0,535
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,439
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,67
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,21,eye,1,0,17.69,0,,,0,0,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,24,Blood,1,0,17.6,0.5,56,0.036856598,0,0,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,27,eye,1,0,18.23,0,,,0,0,
523,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,0,Blood,1,0,26.07,0,54,0.015886465,0,0,6830
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,16532
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,13140
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,3,eye,1,0,26.5,1,,,0,0,7026
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,6532
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,4331
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,6,Blood,1,0,25.09,0.5,22,0.013980089,0,0,5825
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,6883
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,6142
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,9,eye,1,0,25.88,1,,,0,0,4877
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,6103
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,10529
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,12,Blood,1,0,26.71,1,50,0.015886465,0,0,7398
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,8193
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,7828
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,15,eye,1,0,28.01,0,,,0,0,7628
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,5331
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,4460
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,18,Blood,1,0,27.01,0,55,0.015886465,0,0,5514
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,3438
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,1778
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,21,eye,1,0,27.61,1,,,0,0,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,24,Blood,1,0,28.25,0,49,0.014615548,0,0,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,27,eye,1,0,28.44,0.5,,,0,0,
632,N,0,N,N,0,0,3.H,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,

